"gID","number","vh","team","clock","action","text","vscore","hscore","url","timestamp"
"EMU_LUC",62,"H","EMU","62:19","SUB","EMU substitution: KUHLMAN, Kennady for MCNEILL, Sabrina.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",63,"H","EMU","62:19","SUB","EMU substitution: CHIODO, Simone for REMEDIOS, Nicole.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",64,"H","EMU","62:19","SUB","EMU substitution: COBETTO, Marla for FRANTZ, Kylie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",65,"H","EMU","63:16","SHOT","Shot by EMU CRIPPS, Amanda WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",70,"H","EMU","68:39","SHOT","Shot by EMU KUHLMAN, Kennady, SAVE Hausmann , Maddie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",72,"H","EMU","71:40","CORNER","Corner kick by EMU [71:40].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",73,"H","EMU","72:10","FOUL","Foul on Eastern Mich. OSBORNE, Tessa [72:10].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",74,"H","EMU","72:28","FOUL","Foul on Eastern Mich. MCCULLOUGH, Maggie [72:28].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",77,"H","EMU","73:46","SUB","EMU substitution: ASH, Sarah for SHIRA, Lindsey.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",78,"H","EMU","73:46","SUB","EMU substitution: HOLLINGSWORTH, T. for FREDERICK, Alia.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",79,"H","EMU","73:46","SUB","EMU substitution: CIMINO, Lauren for OSBORNE, Tessa.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",84,"H","EMU","76:18","FOUL","Foul on Eastern Mich. MCCULLOUGH, Maggie [76:18].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",93,"H","EMU","87:20","OFFSIDE","Offside against Eastern Mich..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",94,"H","EMU","89:33","SHOT","Shot by EMU CRIPPS, Amanda WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",97,"H","EMU","93:04","SHOT","Shot by EMU CRIPPS, Amanda WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",98,"H","EMU","93:34","FOUL","Foul on Eastern Mich. MCCULLOUGH, Maggie [93:34].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",100,"H","EMU","97:46","FOUL","Foul on Eastern Mich. CRIPPS, Amanda [97:46].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_LUC",102,"H","EMU","98:43","SHOT","Shot by EMU DAVIS, Peyton WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190930083801-EMU_LUC.XML",NA
"EMU_NIU",1,"V","NIU","00:00","GOALIE","Donnally, Megan at goalie for Northern Ill..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",2,"H","EMU","00:00","GOALIE","DUNN, Mabel at goalie for Eastern Mich..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",3,"H","EMU","01:40","FOUL","Foul on Eastern Mich. MCNEILL, Sabrina [01:40].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",4,"H","EMU","03:43","SHOT","Shot by EMU FREDERICK, Alia BLOCKED.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",5,"H","EMU","03:49","SHOT","Shot by EMU FRANTZ, Kylie, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",6,"H","EMU","04:57","GOAL","GOAL by EMU MCNEILL, Sabrina (FIRST GOAL), goal number 3 for season.",0,1,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",7,"H","EMU","05:30","SHOT","Shot by EMU HULLIBARGER, Kristin, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",8,"H","EMU","06:25","FOUL","Foul on Eastern Mich. DAVIS, Peyton [06:25].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",9,"H","EMU","07:44","FOUL","Foul on Eastern Mich. DAVIS, Peyton [07:44].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",10,"H","EMU","10:28","SHOT","Shot by EMU MCNEILL, Sabrina WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",11,"H","EMU","10:38","SHOT","Shot by EMU REMEDIOS, Nicole WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",12,"V","NIU","11:11","FOUL","Foul on Northern Ill. McHugh, Abby [11:11].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",13,"V","NIU","11:37","FOUL","Foul on Northern Ill. McHugh, Abby [11:37].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",14,"V","NIU","13:56","CORNER","Corner kick by NIU [13:56].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",15,"H","EMU","15:48","SUB","EMU substitution: COBETTO, Marla for MCNEILL, Sabrina.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",16,"H","EMU","19:13","SHOT","Shot by EMU COBETTO, Marla, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",17,"V","NIU","20:48","FOUL","Foul on Northern Ill. Neary, Julia [20:48].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",18,"H","EMU","25:07","SUB","EMU substitution: KERR, Parys for ASH, Sarah.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",19,"H","EMU","25:07","SUB","EMU substitution: CHIODO, Simone for DAVIS, Peyton.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",20,"V","NIU","25:07","SUB","NIU substitution: Lewey, Jenna for Kroupa, Hannah.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",21,"V","NIU","25:07","SUB","NIU substitution: Chope, Kelsey for Neary, Julia.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",22,"V","NIU","25:07","SUB","NIU substitution: Gregg, Abby for Hermeyer, Kylee.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",23,"V","NIU","25:07","SUB","NIU substitution: Barham, Nicole for Kaufmann, Madison.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",24,"V","NIU","26:15","SHOT","Shot by NIU Nailor, Jennie BLOCKED.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",25,"H","EMU","27:24","CORNER","Corner kick by EMU [27:24].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",26,"H","EMU","28:00","SHOT","Shot by EMU SHIRA, Lindsey, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",27,"H","EMU","28:58","SHOT","Shot by EMU FRANTZ, Kylie, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",28,"V","NIU","32:31","GOAL","GOAL by NIU Gossage, Nicolette, goal number 1 for season.",1,1,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",29,"H","EMU","32:48","FOUL","Foul on Eastern Mich. COBETTO, Marla [32:48].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",30,"H","EMU","33:12","FOUL","Foul on Eastern Mich. HULLIBARGER, Kristin [33:12].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",31,"H","EMU","34:10","OFFSIDE","Offside against Eastern Mich..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",32,"H","EMU","34:53","SUB","EMU substitution: MCCULLOUGH, Maggie for FRANTZ, Kylie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",33,"V","NIU","35:25","FOUL","Foul on Northern Ill. Gossage, Nicolette [35:25].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",34,"V","NIU","35:37","OFFSIDE","Offside against Northern Ill..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",35,"V","NIU","36:41","FOUL","Foul on Northern Ill. Nailor, Jennie [36:41].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",36,"V","NIU","37:26","CORNER","Corner kick by NIU [37:26].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",37,"V","NIU","38:24","SHOT","Shot by NIU Barham, Nicole WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",38,"H","EMU","39:15","SHOT","Shot by EMU SHIRA, Lindsey, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",39,"V","NIU","39:51","SHOT","Shot by NIU Sabo, Isabella BLOCKED.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",40,"H","EMU","40:51","SHOT","Shot by EMU SHIRA, Lindsey WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",41,"H","EMU","42:07","CORNER","Corner kick by EMU [42:07].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",42,"V","NIU","43:53","SHOT","Shot by NIU Gregg, Abby, SAVE Team.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",44,"H","EMU","00:00","SUB","EMU substitution: ASH, Sarah for KERR, Parys.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",45,"H","EMU","00:00","SUB","EMU substitution: DAVIS, Peyton for CHIODO, Simone.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",46,"H","EMU","00:00","SUB","EMU substitution: FRANTZ, Kylie for MCCULLOUGH, Maggie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",47,"H","EMU","00:00","SUB","EMU substitution: MCNEILL, Sabrina for COBETTO, Marla.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",48,"V","NIU","00:00","SUB","NIU substitution: Kroupa, Hannah for Lewey, Jenna.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",49,"V","NIU","00:00","SUB","NIU substitution: Neary, Julia for Chope, Kelsey.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",50,"V","NIU","00:00","SUB","NIU substitution: Hermeyer, Kylee for Gregg, Abby.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",51,"V","NIU","00:00","SUB","NIU substitution: Kaufmann, Madison for Barham, Nicole.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",53,"V","NIU","46:41","SUB","NIU substitution: Lewey, Jenna for Kroupa, Hannah.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",54,"H","EMU","47:54","CORNER","Corner kick by EMU [47:54].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",55,"H","EMU","48:26","SHOT","Shot by EMU TAUSEND, Haley WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",56,"V","NIU","52:20","SHOT","Shot by NIU Nailor, Jennie, SAVE DUNN, Mabel.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",57,"V","NIU","53:35","SHOT","Shot by NIU Sabo, Isabella, SAVE DUNN, Mabel.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",58,"V","NIU","54:54","SUB","NIU substitution: Kroupa, Hannah for Gossage, Nicolette.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",59,"H","EMU","55:28","SUB","EMU substitution: CRIPPS, Amanda for MCNEILL, Sabrina.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",60,"H","EMU","55:58","SHOT","Shot by EMU CRIPPS, Amanda WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",61,"V","NIU","56:58","FOUL","Foul on Northern Ill. Sabo, Isabella [56:58].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",62,"H","EMU","59:42","SHOT","Shot by EMU CRIPPS, Amanda, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",63,"V","NIU","60:18","SHOT","Shot by NIU Kroupa, Hannah WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",64,"V","NIU","60:53","SUB","NIU substitution: Barham, Nicole for McHugh, Abby.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",65,"H","EMU","61:23","GOAL","GOAL by EMU SHIRA, Lindsey, Assist by ASH, Sarah, goal number 2 for season.",1,2,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",66,"H","EMU","62:18","CORNER","Corner kick by EMU [62:18].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",67,"H","EMU","62:56","SHOT","Shot by EMU TAUSEND, Haley BLOCKED.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",68,"H","EMU","63:01","SHOT","Shot by EMU DAVIS, Peyton WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",69,"H","EMU","63:36","SHOT","Shot by EMU CRIPPS, Amanda, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",70,"H","EMU","65:06","SHOT","Shot by EMU FRANTZ, Kylie, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",71,"H","EMU","66:12","SUB","EMU substitution: MCCULLOUGH, Maggie for ASH, Sarah.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",72,"H","EMU","66:12","SUB","EMU substitution: KUHLMAN, Kennady for FRANTZ, Kylie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",73,"V","NIU","66:53","FOUL","Foul on Northern Ill. Whitaker, Allison [66:53].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",74,"V","NIU","66:57","SUB","NIU substitution: McHugh, Abby for Hermeyer, Kylee.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",75,"H","EMU","66:57","SHOT","Shot by EMU HULLIBARGER, Kristin, SAVE Donnally, Megan.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",76,"H","EMU","69:54","SHOT","Shot by EMU CRIPPS, Amanda WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",77,"V","NIU","70:02","YC","Yellow card on NIU TEAM.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",78,"V","NIU","70:50","FOUL","Foul on Northern Ill. Barham, Nicole [70:50].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",79,"H","EMU","72:11","FOUL","Foul on Eastern Mich. CRIPPS, Amanda [72:11].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",80,"V","NIU","72:22","SHOT","Shot by NIU Barham, Nicole, SAVE DUNN, Mabel.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",81,"H","EMU","72:48","FOUL","Foul on Eastern Mich. FREDERICK, Alia [72:48].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",82,"H","EMU","75:44","FOUL","Foul on Eastern Mich. FREDERICK, Alia [75:44].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",83,"H","EMU","76:28","SHOT","Shot by EMU HULLIBARGER, Kristin WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",84,"V","NIU","77:47","OFFSIDE","Offside against Northern Ill..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",85,"H","EMU","78:23","GOAL","GOAL by EMU CRIPPS, Amanda, Assist by HULLIBARGER, Kristin, goal number 2 for season.",1,3,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",86,"H","EMU","78:15","SUB","EMU substitution: WHEELER, Lara for DAVIS, Peyton.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",87,"H","EMU","78:15","SUB","EMU substitution: HOLLINGSWORTH, T. for FREDERICK, Alia.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",88,"H","EMU","78:15","SUB","EMU substitution: KERR, Parys for KUHLMAN, Kennady.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",89,"H","EMU","79:11","SHOT","Shot by EMU CRIPPS, Amanda WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",90,"H","EMU","79:31","SUB","EMU substitution: COBETTO, Marla for CRIPPS, Amanda.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",91,"H","EMU","81:41","SHOT","Shot by EMU HULLIBARGER, Kristin WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",92,"V","NIU","82:20","OFFSIDE","Offside against Northern Ill..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",93,"H","EMU","83:01","CORNER","Corner kick by EMU [83:01].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",94,"H","EMU","83:32","SHOT","Shot by EMU MARTIN, Aubrey BLOCKED.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",95,"H","EMU","83:38","CORNER","Corner kick by EMU [83:38].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",96,"H","EMU","83:52","SUB","EMU substitution: CRIPPS, Amanda for COBETTO, Marla.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_NIU",97,"H","EMU","86:02","FOUL","Foul on Eastern Mich. CRIPPS, Amanda [86:02].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091559-EMU_NIU.XML",NA
"EMU_TOL",1,"V","EMU","00:00","GOALIE","DUNN, Mabel at goalie for Eastern Michigan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",2,"H","TOL","00:00","GOALIE","Brewer, Adrianna at goalie for Toledo.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",3,"H","TOL","01:18","SHOT","Shot by TOLEDO Lewis, Sophia, SAVE DUNN, Mabel.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",4,"V","EMU","05:04","CORNER","Corner kick by EMU [05:04].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",5,"H","TOL","08:33","FOUL","Foul on Toledo Lueck, Betsy [08:33].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",6,"H","TOL","14:52","FOUL","Foul on Toledo Troy, Alex [14:52].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",7,"H","TOL","16:44","SHOT","Shot by TOLEDO Currie, Stephanie WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",8,"V","EMU","17:59","SHOT","Shot by EMU HULLIBARGER, Kristin, SAVE Brewer, Adrianna.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",9,"H","TOL","19:20","SHOT","Shot by TOLEDO Lewis, Sophia BLOCKED.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",10,"V","EMU","23:17","SUB","EMU substitution: MCCULLOUGH, Maggie for ASH, Sarah.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",11,"H","TOL","25:18","SHOT","Shot by TOLEDO Currie, Stephanie BLOCKED.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
